Crime Id,Year Id,Month Id,Day Id,Time Id,City Id,Latitude,Longitude
9,0,2,2,0,5,34.0344,-118.3201
9,0,0,3,3,5,34.0344,-118.326
9,0,0,1,0,5,34.0344,-118.3248
9,0,0,6,3,5,34.0344,-118.2865
9,0,0,5,0,5,34.0344,-118.2865
9,0,1,6,3,5,34.0344,-118.284
9,0,2,2,1,5,34.0344,-118.3201
9,0,2,2,1,5,34.0344,-118.3201
9,0,1,0,1,5,34.0344,-118.3201
9,0,2,2,0,5,34.0344,-118.3201
9,0,2,5,1,5,34.0344,-118.3224
9,0,2,1,2,5,34.0344,-118.3284
9,0,2,5,2,5,34.0344,-118.3212
9,0,2,2,1,5,34.0344,-118.3248
9,0,2,2,3,5,34.0344,-118.3248
9,0,3,2,3,5,34.0344,-118.284
9,0,3,6,0,5,34.0344,-118.284
9,0,3,2,0,5,34.0344,-118.3284
9,0,4,0,0,5,34.0344,-118.3201
9,0,2,2,0,5,34.0344,-118.3189
9,0,4,2,1,5,34.0344,-118.2915
9,0,4,3,3,5,34.0344,-118.284
9,0,5,5,0,5,34.0344,-118.3224
9,0,5,2,2,5,34.0344,-118.3201
8,1,5,3,1,5,34.0334,-118.3639
8,1,0,2,2,5,34.0334,-118.3612
8,1,1,1,1,5,34.0334,-118.2799
8,1,1,3,2,5,34.0334,-118.3523
8,1,1,5,1,5,34.0334,-118.2799
8,1,1,5,3,5,34.0334,-118.2799
8,1,2,2,2,5,34.0334,-118.3523
8,1,2,3,1,5,34.0334,-118.2764
8,1,2,0,2,5,34.0334,-118.3639
8,1,3,5,3,5,34.0334,-118.3639
8,1,4,1,1,5,34.0334,-118.3523
8,1,4,3,3,5,34.0334,-118.3639
8,1,4,4,1,5,34.0334,-118.3639
8,1,5,2,2,5,34.0334,-118.3639
8,1,5,2,3,5,34.0334,-118.3523
8,1,5,6,1,5,34.0334,-118.3639
8,1,5,3,1,5,34.0334,-118.3639
8,1,5,3,0,5,34.0334,-118.3639
8,1,6,3,3,5,34.0334,-118.3639
8,1,7,5,0,5,34.0334,-118.3523
8,1,7,3,2,5,34.0334,-118.3639
8,1,7,2,1,5,34.0334,-118.3639
8,1,7,1,3,5,34.0334,-118.2799
8,1,7,0,0,5,34.0334,-118.36
8,1,8,3,0,5,34.0334,-118.3489
8,1,8,2,3,5,34.0334,-118.3639
8,1,8,4,1,5,34.0334,-118.3523
8,1,8,6,0,5,34.0334,-118.3639
8,1,8,0,0,5,34.0334,-118.3639
8,1,9,5,2,5,34.0334,-118.3523
8,1,9,4,2,5,34.0334,-118.3612
8,1,9,1,1,5,34.0334,-118.3612
8,1,10,3,3,5,34.0334,-118.3639
8,1,9,0,1,5,34.0334,-118.3639
8,1,10,0,2,5,34.0334,-118.3523
8,1,10,1,1,5,34.0334,-118.3639
8,1,10,2,3,5,34.0334,-118.3523
8,1,10,6,1,5,34.0334,-118.3639
8,1,10,6,1,5,34.0334,-118.3639
8,1,10,0,1,5,34.0334,-118.3489
8,1,10,5,0,5,34.0334,-118.3523
8,1,9,3,3,5,34.0334,-118.3438
8,1,11,2,3,5,34.0334,-118.2799
8,1,11,3,1,5,34.0334,-118.3639
8,1,11,5,3,5,34.0334,-118.3523
8,1,11,4,1,5,34.0334,-118.3523
8,1,11,6,0,5,34.0334,-118.3639
8,1,11,0,1,5,34.0334,-118.3523
8,1,11,3,3,5,34.0334,-118.3489
8,1,11,5,1,5,34.0334,-118.3523
8,0,9,1,0,5,34.0334,-118.3458
8,0,0,2,0,5,34.0334,-118.2799
8,0,1,4,1,5,34.0334,-118.28
8,0,1,5,2,5,34.0334,-118.3458
8,0,1,1,0,5,34.0334,-118.2799
8,0,1,1,3,5,34.0334,-118.2799
8,0,2,0,2,5,34.0334,-118.3458
8,0,2,1,1,5,34.0334,-118.2799
8,0,2,1,2,5,34.0334,-118.2799
8,0,3,2,0,5,34.0334,-118.36
8,0,3,4,0,5,34.0334,-118.3612
8,0,3,4,0,5,34.0334,-118.3612
8,0,4,3,1,5,34.0334,-118.3489
8,0,4,2,0,5,34.0334,-118.3458
8,0,5,4,0,5,34.0334,-118.3438
8,0,5,2,0,5,34.0334,-118.28
8,0,6,0,3,5,34.0334,-118.3458
8,0,6,3,2,5,34.0334,-118.3458
8,0,6,3,0,5,34.0334,-118.3458
8,0,7,0,1,5,34.0334,-118.3458
8,0,7,1,2,5,34.0334,-118.3489
8,0,9,3,3,5,34.0334,-118.3438
8,0,9,6,3,5,34.0334,-118.3458
8,0,9,6,3,5,34.0334,-118.3458
8,0,10,1,2,5,34.0334,-118.36
1,1,4,1,3,5,34.0294,-118.3496
1,1,0,5,3,5,34.0294,-118.3496
1,1,0,5,1,5,34.0294,-118.2903
1,1,0,5,1,5,34.0294,-118.2903
1,1,1,5,1,5,34.0294,-118.2867
1,1,1,0,0,5,34.0294,-118.2839
1,1,1,2,2,5,34.0294,-118.3429
1,1,1,4,3,5,34.0294,-118.2874
1,1,1,3,3,5,34.0294,-118.3638
1,1,1,3,0,5,34.0294,-118.2903
1,1,1,4,3,5,34.0294,-118.2903
1,1,3,4,1,5,34.0294,-118.2874
1,1,3,4,1,5,34.0294,-118.2874
1,1,3,4,1,5,34.0294,-118.2903
1,1,2,4,0,5,34.0294,-118.3429
1,1,3,1,3,5,34.0294,-118.3496
1,1,4,4,2,5,34.0294,-118.3496
1,1,4,2,3,5,34.0294,-118.2839
1,1,4,4,0,5,34.0294,-118.3429
1,1,5,6,1,5,34.0294,-118.2839
1,1,6,6,1,5,34.0294,-118.3429
1,1,4,1,1,5,34.0294,-118.2874
1,1,6,4,1,5,34.0294,-118.2903
1,1,4,4,0,5,34.0294,-118.3638
1,1,7,6,3,5,34.0294,-118.3496
1,1,7,5,3,5,34.0294,-118.2839
1,1,7,5,2,5,34.0294,-118.3439
1,1,7,0,0,5,34.0294,-118.3439
1,1,7,2,1,5,34.0294,-118.3638
1,1,7,2,0,5,34.0294,-118.2839
1,1,5,3,1,5,34.0294,-118.345
1,1,8,6,0,5,34.0294,-118.3496
1,1,8,5,1,5,34.0294,-118.2839
1,1,8,0,3,5,34.0294,-118.2903
1,1,8,1,3,5,34.0294,-118.2839
1,1,8,1,3,5,34.0294,-118.345
1,1,9,4,2,5,34.0294,-118.3439
1,1,8,2,3,5,34.0294,-118.2867
1,1,9,6,3,5,34.0294,-118.3439
1,1,9,3,1,5,34.0294,-118.2839
1,1,9,2,0,5,34.0294,-118.3496
1,1,9,4,3,5,34.0294,-118.2903
1,1,10,6,0,5,34.0294,-118.2903
1,1,10,0,0,5,34.0294,-118.2903
1,1,10,2,3,5,34.0294,-118.3638
1,1,11,5,1,5,34.0294,-118.345
1,1,11,1,0,5,34.0294,-118.3429
1,0,0,5,2,5,34.0294,-118.2903
1,0,1,0,2,5,34.0294,-118.3496
1,0,2,5,1,5,34.0294,-118.3439
1,0,2,3,3,5,34.0294,-118.3439
1,0,2,6,2,5,34.0294,-118.345
1,0,2,1,0,5,34.0294,-118.3496
1,0,3,6,0,5,34.0294,-118.3496
1,0,3,2,0,5,34.0294,-118.3638
1,0,3,2,2,5,34.0294,-118.345
1,0,3,4,3,5,34.0294,-118.2903
1,0,3,4,0,5,34.0294,-118.3496
1,0,3,3,1,5,34.0294,-118.2839
1,0,4,5,2,5,34.0294,-118.3638
1,0,4,4,3,5,34.0294,-118.3496
1,0,5,5,0,5,34.0294,-118.2874
1,0,7,2,1,5,34.0294,-118.3439
1,0,7,1,3,5,34.0294,-118.2839
1,0,7,1,1,5,34.0294,-118.2867
1,0,8,4,3,5,34.0294,-118.3517
1,0,9,3,0,5,34.0294,-118.2903
1,0,9,0,3,5,34.0294,-118.3439
1,0,9,2,3,5,34.0294,-118.3439
1,0,8,2,3,5,34.0294,-118.2867
1,0,10,3,3,5,34.0294,-118.345
1,0,8,3,1,5,34.0294,-118.3429
1,0,10,5,3,5,34.0294,-118.3439
1,0,11,3,2,5,34.0294,-118.3429
1,0,11,4,0,5,34.0294,-118.2903
1,0,11,0,0,5,34.0294,-118.3429
1,0,5,4,1,5,34.0294,-118.2839
1,1,2,6,3,5,34.0295,-118.3327
1,1,1,3,3,5,34.0295,-118.3305
1,1,1,3,3,5,34.0295,-118.3305
1,1,1,4,0,5,34.0295,-118.3384
1,1,1,5,2,5,34.0295,-118.3305
1,1,2,0,3,5,34.0295,-118.2752
1,1,2,4,0,5,34.0295,-118.3395
1,1,2,4,0,5,34.0295,-118.3395
1,1,2,4,0,5,34.0295,-118.3395
1,1,2,4,0,5,34.0295,-118.3395
1,1,2,4,0,5,34.0295,-118.3395
1,1,2,0,0,5,34.0295,-118.3395
1,1,2,4,0,5,34.0295,-118.3417
1,1,2,1,0,5,34.0295,-118.3395
1,1,2,6,3,5,34.0295,-118.3327
1,1,2,6,0,5,34.0295,-118.3327
1,1,2,1,1,5,34.0295,-118.3374
1,1,3,5,3,5,34.0295,-118.3384
1,1,4,4,1,5,34.0295,-118.3338
1,1,4,2,0,5,34.0295,-118.3351
1,1,5,0,0,5,34.0295,-118.3338
1,1,4,3,3,5,34.0295,-118.3374
1,1,5,3,3,5,34.0295,-118.3317
1,1,5,3,0,5,34.0295,-118.3338
1,1,5,5,1,5,34.0295,-118.3457
1,1,5,6,0,5,34.0295,-118.3351
1,1,5,1,2,5,34.0295,-118.3305
1,1,5,5,1,5,34.0295,-118.2752
1,1,5,6,3,5,34.0295,-118.3327
1,1,5,6,3,5,34.0295,-118.3327
1,1,5,6,2,5,34.0295,-118.3327
1,1,5,6,2,5,34.0295,-118.3327
1,1,5,6,2,5,34.0295,-118.3327
1,1,5,6,2,5,34.0295,-118.3327
1,1,6,2,1,5,34.0295,-118.3351
1,1,6,3,2,5,34.0295,-118.3351
1,1,7,0,0,5,34.0295,-118.3351
1,1,7,3,1,5,34.0295,-118.2752
1,1,7,0,1,5,34.0295,-118.3417
1,1,7,1,3,5,34.0295,-118.3351
1,1,7,5,3,5,34.0295,-118.3327
1,1,8,4,1,5,34.0295,-118.3327
1,1,8,2,0,5,34.0295,-118.3374
1,1,8,4,0,5,34.0295,-118.3374
1,1,8,5,1,5,34.0295,-118.3351
1,1,9,5,0,5,34.0295,-118.3305
1,1,9,4,0,5,34.0295,-118.2752
1,1,9,3,0,5,34.0295,-118.3351
1,1,9,4,2,5,34.0295,-118.3417
1,1,9,5,0,5,34.0295,-118.3351
1,1,9,0,1,5,34.0295,-118.3395
1,1,10,0,3,5,34.0295,-118.3374
1,1,10,5,2,5,34.0295,-118.3351
1,1,11,3,1,5,34.0295,-118.3363
1,1,11,5,1,5,34.0295,-118.3338
1,1,11,6,3,5,34.0295,-118.3374
1,1,11,6,3,5,34.0295,-118.3374
1,1,11,6,3,5,34.0295,-118.3374
1,1,11,6,3,5,34.0295,-118.3374
1,1,10,0,3,5,34.0295,-118.3374
1,0,0,5,1,5,34.0295,-118.3384
1,0,0,1,1,5,34.0295,-118.3384
1,0,0,5,1,5,34.0295,-118.3338
1,0,0,1,0,5,34.0295,-118.3317
1,0,1,5,0,5,34.0295,-118.3417
1,0,1,4,2,5,34.0295,-118.3351
1,0,2,2,0,5,34.0295,-118.3395
1,0,2,2,1,5,34.0295,-118.3457
1,0,2,2,2,5,34.0295,-118.3417
1,0,2,4,0,5,34.0295,-118.3417
1,0,3,5,3,5,34.0295,-118.3351
1,0,3,3,1,5,34.0295,-118.3351
1,0,2,2,1,5,34.0295,-118.3374
1,0,3,6,2,5,34.0295,-118.3351
1,0,3,6,3,5,34.0295,-118.3351
1,0,3,6,2,5,34.0295,-118.3374
1,0,4,1,2,5,34.0295,-118.3374
1,0,3,6,3,5,34.0295,-118.3384
1,0,4,0,3,5,34.0295,-118.3351
1,0,4,0,3,5,34.0295,-118.3363
1,0,4,2,3,5,34.0295,-118.3338
1,0,5,0,0,5,34.0295,-118.3351
1,0,5,1,0,5,34.0295,-118.3351
1,0,5,6,0,5,34.0295,-118.3338
1,0,5,2,0,5,34.0295,-118.3363
9,1,0,0,2,5,34.0339,-118.3078
9,1,0,0,0,5,34.0339,-118.3151
9,1,0,5,3,5,34.0339,-118.3078
9,1,1,6,2,5,34.0339,-118.3151
9,1,1,1,2,5,34.0339,-118.3189
9,1,1,1,0,5,34.0339,-118.3189
9,1,1,3,1,5,34.0339,-118.281
9,1,2,0,0,5,34.0339,-118.3151
9,1,2,1,3,5,34.0339,-118.3557
9,1,2,2,3,5,34.0339,-118.281
9,1,2,6,1,5,34.0339,-118.2755
9,1,2,4,0,5,34.0339,-118.281
9,1,2,0,2,5,34.0339,-118.281
9,1,2,3,3,5,34.0339,-118.281
9,1,2,3,0,5,34.0339,-118.3078
9,1,3,1,2,5,34.0339,-118.3133
9,1,3,2,3,5,34.0339,-118.3151
9,1,3,2,3,5,34.0339,-118.3078
9,1,3,0,1,5,34.0339,-118.281
9,1,4,2,3,5,34.0339,-118.281
9,1,5,3,3,5,34.0339,-118.281
9,1,1,2,0,5,34.0339,-118.3151
9,1,5,6,3,5,34.0339,-118.3078
9,1,5,6,3,5,34.0339,-118.3078
9,1,6,3,3,5,34.0339,-118.281
9,1,6,2,0,5,34.0339,-118.3078
9,1,6,5,2,5,34.0339,-118.3133
9,1,6,1,1,5,34.0339,-118.281
9,1,7,0,1,5,34.0339,-118.281
9,1,7,6,3,5,34.0339,-118.281
9,1,7,0,3,5,34.0339,-118.281
9,1,8,6,2,5,34.0339,-118.281
9,1,8,5,0,5,34.0339,-118.2755
9,1,8,1,0,5,34.0339,-118.281
9,1,8,4,1,5,34.0339,-118.281
9,1,9,3,2,5,34.0339,-118.281
9,1,9,4,0,5,34.0339,-118.3155
9,1,8,2,0,5,34.0339,-118.281
9,1,9,0,1,5,34.0339,-118.281
9,1,8,1,1,5,34.0339,-118.281
9,1,9,1,3,5,34.0339,-118.3155
9,1,9,3,3,5,34.0339,-118.281
9,1,9,4,3,5,34.0339,-118.281
9,1,9,4,3,5,34.0339,-118.2755
9,1,9,1,2,5,34.0339,-118.3078
9,1,9,0,3,5,34.0339,-118.281
9,1,10,2,0,5,34.0339,-118.281
9,1,11,3,0,5,34.0339,-118.2755
9,1,11,3,0,5,34.0339,-118.2755
9,1,11,6,0,5,34.0339,-118.2755
9,1,11,2,0,5,34.0339,-118.2755
9,0,4,2,1,5,34.0339,-118.3078
9,0,0,1,0,5,34.0339,-118.3078
9,0,0,1,2,5,34.0339,-118.3078
9,0,0,5,0,5,34.0339,-118.281
9,0,0,4,0,5,34.0339,-118.281
9,0,1,2,0,5,34.0339,-118.2755
9,0,2,4,2,5,34.0339,-118.2755
9,0,3,6,1,5,34.0339,-118.281
9,0,4,3,1,5,34.0339,-118.3151
9,0,4,3,0,5,34.0339,-118.281
9,0,4,1,2,5,34.0339,-118.281
9,0,4,5,3,5,34.0339,-118.2755
9,0,3,1,0,5,34.0339,-118.2755
9,0,4,6,0,5,34.0339,-118.3557
9,0,4,3,3,5,34.0339,-118.3133
9,0,5,2,1,5,34.0339,-118.3151
9,0,5,1,1,5,34.0339,-118.3078
9,0,6,6,1,5,34.0339,-118.281
9,0,7,1,1,5,34.0339,-118.2755
9,0,7,1,3,5,34.0339,-118.3189
9,0,8,2,1,5,34.0339,-118.3155
9,0,8,3,0,5,34.0339,-118.3654
9,0,8,2,2,5,34.0339,-118.3654
9,0,9,3,0,5,34.0339,-118.281
9,0,9,1,0,5,34.0339,-118.281
9,0,9,0,0,5,34.0339,-118.3078
9,0,9,4,0,5,34.0339,-118.281
9,0,9,6,2,5,34.0339,-118.3384
9,0,8,2,1,5,34.0339,-118.281
9,0,10,0,0,5,34.0339,-118.281
9,0,10,6,1,5,34.0339,-118.2755
9,0,11,3,0,5,34.0339,-118.3078
9,0,11,2,3,5,34.0339,-118.3133
9,0,11,2,0,5,34.0339,-118.281
9,0,10,2,0,5,34.0339,-118.3151
9,0,0,2,3,5,34.0339,-118.3151
3,1,0,0,2,5,34.0364,-118.2943
3,1,3,6,2,5,34.0364,-118.3033
3,1,11,4,2,5,34.0364,-118.2943
3,1,0,2,1,5,34.0364,-118.2976
3,1,0,2,0,5,34.0364,-118.3065
3,1,0,0,1,5,34.0364,-118.3033
3,1,0,3,1,5,34.0364,-118.3058
3,1,0,3,0,5,34.0364,-118.3024
3,1,1,6,3,5,34.0364,-118.287
3,1,1,0,2,5,34.0364,-118.3062
3,1,1,3,3,5,34.0364,-118.2964
3,1,1,5,2,5,34.0364,-118.3058
3,1,2,2,3,5,34.0364,-118.3033
3,1,2,6,3,5,34.0364,-118.3024
3,1,3,2,3,5,34.0364,-118.2943
3,1,3,2,1,5,34.0364,-118.2943
3,1,3,6,3,5,34.0364,-118.2976
3,1,3,2,3,5,34.0364,-118.3033
3,1,3,1,1,5,34.0364,-118.2964
3,1,0,4,1,5,34.0364,-118.2964
3,1,4,3,1,5,34.0364,-118.3065
3,1,5,2,0,5,34.0364,-118.3062
3,1,5,3,1,5,34.0364,-118.3033
3,1,5,4,3,5,34.0364,-118.3065
3,1,5,6,0,5,34.0364,-118.3065
3,1,5,1,3,5,34.0364,-118.3058
3,1,5,0,1,5,34.0364,-118.3033
3,1,5,1,2,5,34.0364,-118.2943
3,1,5,4,3,5,34.0364,-118.3033
3,1,5,6,1,5,34.0364,-118.2964
3,1,5,1,2,5,34.0364,-118.3006
3,1,6,1,3,5,34.0364,-118.3033
3,1,6,2,2,5,34.0364,-118.3065
3,1,7,0,1,5,34.0364,-118.3033
3,1,7,5,1,5,34.0364,-118.2953
3,1,7,3,3,5,34.0364,-118.3058
3,1,7,3,3,5,34.0364,-118.3033
3,1,8,1,1,5,34.0364,-118.3006
3,1,8,5,0,5,34.0364,-118.2976
3,1,8,1,3,5,34.0364,-118.2943
3,1,9,4,3,5,34.0364,-118.3033
3,1,8,2,0,5,34.0364,-118.2953
3,1,9,5,0,5,34.0364,-118.3033
3,1,9,5,0,5,34.0364,-118.3033
3,1,9,3,2,5,34.0364,-118.3058
3,1,9,5,0,5,34.0364,-118.3065
3,1,9,3,2,5,34.0364,-118.3033
3,1,9,5,0,5,34.0364,-118.3006
3,1,11,2,2,5,34.0364,-118.3033
3,1,4,2,2,5,34.0364,-118.3033
3,1,11,6,0,5,34.0364,-118.2964
3,1,11,4,3,5,34.0364,-118.3062
3,1,11,1,3,5,34.0364,-118.3033
3,1,9,3,2,5,34.0364,-118.3062
3,0,4,3,2,5,34.0364,-118.3065
3,0,0,4,0,5,34.0364,-118.3033
3,0,0,0,1,5,34.0364,-118.3033
3,0,0,6,1,5,34.0364,-118.3065
3,0,0,1,3,5,34.0364,-118.3065
3,0,0,0,1,5,34.0364,-118.3065
3,0,1,3,0,5,34.0364,-118.3065
3,0,2,5,2,5,34.0364,-118.3065
3,0,2,0,1,5,34.0364,-118.3062
3,0,2,5,1,5,34.0364,-118.2976
3,0,2,0,3,5,34.0364,-118.3006
3,0,2,4,3,5,34.0364,-118.3065
3,0,3,2,3,5,34.0364,-118.3062
3,0,3,4,0,5,34.0364,-118.3065
3,0,3,1,3,5,34.0364,-118.3065
3,0,4,4,3,5,34.0364,-118.3065
3,0,4,1,0,5,34.0364,-118.3033
3,0,5,0,1,5,34.0364,-118.2943
3,0,5,6,0,5,34.0364,-118.287
3,0,1,5,0,5,34.0364,-118.3024
3,0,5,1,0,5,34.0364,-118.3033
3,0,6,4,1,5,34.0364,-118.3033
3,0,6,0,3,5,34.0364,-118.3058
3,0,6,2,0,5,34.0364,-118.3062
3,0,7,1,2,5,34.0364,-118.3006
3,0,7,5,0,5,34.0364,-118.2943
3,0,7,4,2,5,34.0364,-118.3065
3,0,7,1,1,5,34.0364,-118.2943
3,0,7,5,3,5,34.0364,-118.2964
3,0,8,1,3,5,34.0364,-118.2976
3,0,8,2,2,5,34.0364,-118.3065
3,0,8,5,3,5,34.0364,-118.2943
3,0,8,2,2,5,34.0364,-118.3033
3,0,9,5,0,5,34.0364,-118.3033
3,0,7,4,1,5,34.0364,-118.2976
3,0,9,1,2,5,34.0364,-118.2765
3,0,9,4,1,5,34.0364,-118.3033
3,0,10,5,0,5,34.0364,-118.3065
3,0,10,3,3,5,34.0364,-118.3033
3,0,10,1,1,5,34.0364,-118.3033
3,0,10,1,0,5,34.0364,-118.3065
3,0,11,3,1,5,34.0364,-118.3062
3,0,11,4,1,5,34.0364,-118.3065
3,0,11,6,0,5,34.0364,-118.3033
3,0,9,5,1,5,34.0364,-118.2964
3,0,10,3,3,5,34.0364,-118.2943
3,0,5,6,2,5,34.0364,-118.2765
3,0,10,0,1,5,34.0364,-118.3065
3,0,5,1,1,5,34.0364,-118.3065
9,0,10,3,0,5,34.0337,-118.2975
9,0,11,3,3,5,34.0337,-118.3031
9,0,11,5,2,5,34.0337,-118.2975
9,0,11,6,3,5,34.0337,-118.2915
9,0,11,0,0,5,34.0337,-118.2975
9,0,11,3,3,5,34.0337,-118.2975
9,0,9,4,1,5,34.0337,-118.2915
9,0,11,3,2,5,34.0337,-118.2915
9,0,8,4,2,5,34.0337,-118.2915
9,0,5,5,0,5,34.0337,-118.2975
8,1,1,0,1,5,34.0337,-118.3003
8,1,5,2,2,5,34.0337,-118.3058
8,1,0,3,3,5,34.0337,-118.3058
8,1,0,0,3,5,34.0337,-118.3003
8,1,0,1,1,5,34.0337,-118.3058
8,1,0,3,3,5,34.0337,-118.3031
8,1,1,5,2,5,34.0337,-118.3058
8,1,0,2,2,5,34.0337,-118.3058
8,1,1,0,3,5,34.0337,-118.2975
8,1,1,0,2,5,34.0337,-118.2915
8,1,1,1,0,5,34.0337,-118.2975
8,1,2,0,2,5,34.0337,-118.3003
8,1,3,1,0,5,34.0337,-118.2915
8,1,4,4,3,5,34.0337,-118.2989
8,1,4,4,3,5,34.0337,-118.2953
8,1,4,0,1,5,34.0337,-118.2975
8,1,4,3,1,5,34.0337,-118.2975
8,1,4,6,0,5,34.0337,-118.3058
8,1,4,3,3,5,34.0337,-118.2915
8,1,5,3,3,5,34.0337,-118.2953
8,1,5,5,0,5,34.0337,-118.3031
8,1,5,2,3,5,34.0337,-118.3058
8,1,5,6,1,5,34.0337,-118.2975
8,1,5,5,0,5,34.0337,-118.2975
8,1,5,6,0,5,34.0337,-118.2915
8,1,6,6,1,5,34.0337,-118.2915
8,1,3,0,3,5,34.0337,-118.3644
8,1,6,0,3,5,34.0337,-118.2964
8,1,3,3,0,5,34.0337,-118.3031
8,1,6,3,1,5,34.0337,-118.2975
8,1,7,5,2,5,34.0337,-118.2915
8,1,3,0,3,5,34.0337,-118.3031
8,1,7,4,3,5,34.0337,-118.3058
8,1,4,4,0,5,34.0337,-118.3058
8,1,8,1,3,5,34.0337,-118.3058
8,1,8,5,0,5,34.0337,-118.3058
8,1,8,4,2,5,34.0337,-118.2975
8,1,8,2,1,5,34.0337,-118.3031
8,1,8,2,2,5,34.0337,-118.3058
8,1,9,6,1,5,34.0337,-118.3003
8,1,9,4,1,5,34.0337,-118.3058
8,1,10,3,0,5,34.0337,-118.2915
8,1,6,4,1,5,34.0337,-118.3003
8,1,10,5,0,5,34.0337,-118.2915
8,1,10,6,0,5,34.0337,-118.2915
8,1,10,5,0,5,34.0337,-118.3058
8,1,10,0,1,5,34.0337,-118.2915
8,1,11,6,1,5,34.0337,-118.2975
8,1,11,3,1,5,34.0337,-118.2975
8,0,0,6,0,5,34.0337,-118.2915
8,0,0,0,1,5,34.0337,-118.3003
8,0,0,5,3,5,34.0337,-118.2915
8,0,0,2,2,5,34.0337,-118.3031
8,0,1,5,0,5,34.0337,-118.3344
8,0,1,2,2,5,34.0337,-118.2975
8,0,2,3,0,5,34.0337,-118.3031
8,0,2,0,3,5,34.0337,-118.2915
8,0,2,1,0,5,34.0337,-118.3031
8,0,2,3,3,5,34.0337,-118.2915
8,0,2,1,2,5,34.0337,-118.3003
8,0,3,3,0,5,34.0337,-118.2915
8,0,3,1,2,5,34.0337,-118.3003
8,0,3,3,0,5,34.0337,-118.2953
8,0,4,3,0,5,34.0337,-118.3344
8,0,1,5,3,5,34.0337,-118.3003
8,0,4,1,1,5,34.0337,-118.3031
8,0,4,4,3,5,34.0337,-118.2975
8,0,4,4,2,5,34.0337,-118.2915
8,0,4,3,0,5,34.0337,-118.3003
8,0,4,5,0,5,34.0337,-118.3031
8,0,5,6,0,5,34.0337,-118.3344
8,0,5,6,1,5,34.0337,-118.3344
8,0,5,6,3,5,34.0337,-118.3058
8,0,6,1,1,5,34.0337,-118.3031
8,0,6,2,3,5,34.0337,-118.3031
8,0,6,4,3,5,34.0337,-118.3031
8,0,6,5,1,5,34.0337,-118.3031
8,0,5,0,1,5,34.0337,-118.2915
8,0,6,1,0,5,34.0337,-118.3031
8,0,6,4,3,5,34.0337,-118.2964
8,0,6,1,2,5,34.0337,-118.3058
8,0,6,0,3,5,34.0337,-118.2975
8,0,6,2,0,5,34.0337,-118.2915
8,0,6,2,0,5,34.0337,-118.3058
8,0,3,1,3,5,34.0337,-118.3058
8,0,7,5,2,5,34.0337,-118.2975
8,0,7,5,0,5,34.0337,-118.3003
8,0,7,6,2,5,34.0337,-118.3031
8,0,5,3,3,5,34.0337,-118.3003
8,0,7,0,1,5,34.0337,-118.3344
8,0,8,1,2,5,34.0337,-118.2915
8,0,9,0,0,5,34.0337,-118.3003
8,0,8,3,0,5,34.0337,-118.2943
8,0,9,4,0,5,34.0337,-118.3058
8,0,9,4,3,5,34.0337,-118.3031
8,0,9,4,2,5,34.0337,-118.3031
8,0,10,5,3,5,34.0337,-118.3031
8,0,10,2,2,5,34.0337,-118.3003
0,1,2,3,3,5,34.0283,-118.3492
0,1,2,5,3,5,34.0283,-118.3152
0,1,7,6,3,5,34.0283,-118.3492
0,1,0,1,3,5,34.0283,-118.3492
0,1,0,1,3,5,34.0283,-118.3492
0,1,0,3,1,5,34.0283,-118.312
0,1,0,0,0,5,34.0283,-118.3089
0,1,0,1,3,5,34.0283,-118.3152
0,1,0,4,0,5,34.0283,-118.312
0,1,1,0,1,5,34.0283,-118.3089
0,1,0,5,2,5,34.0283,-118.3492
0,1,1,5,3,5,34.0283,-118.2822
0,1,2,6,0,5,34.0283,-118.2822
0,1,2,5,0,5,34.0283,-118.312
0,1,2,0,1,5,34.0283,-118.2822
0,1,2,6,1,5,34.0283,-118.2822
0,1,2,0,1,5,34.0283,-118.3492
0,1,3,5,3,5,34.0283,-118.3492
0,1,3,3,3,5,34.0283,-118.2822
0,1,3,4,0,5,34.0283,-118.2822
0,1,3,6,1,5,34.0283,-118.3492
0,1,3,2,0,5,34.0283,-118.3492
0,1,3,5,3,5,34.0283,-118.2822
0,1,3,0,0,5,34.0283,-118.3492
0,1,3,2,3,5,34.0283,-118.3492
0,1,3,0,3,5,34.0283,-118.3492
0,1,4,2,0,5,34.0283,-118.3492
0,1,3,0,3,5,34.0283,-118.3492
0,1,4,5,3,5,34.0283,-118.3492
0,1,4,5,3,5,34.0283,-118.3492
0,1,4,3,3,5,34.0283,-118.3492
0,1,5,4,0,5,34.0283,-118.2822
0,1,6,1,1,5,34.0283,-118.312
0,1,6,2,3,5,34.0283,-118.3152
0,1,6,1,1,5,34.0283,-118.3492
0,1,6,4,3,5,34.0283,-118.2822
0,1,7,6,3,5,34.0283,-118.3492
0,1,7,3,3,5,34.0283,-118.3089
0,1,7,3,2,5,34.0283,-118.3152
0,1,7,1,3,5,34.0283,-118.2822
0,1,7,2,0,5,34.0283,-118.3492
0,1,7,2,2,5,34.0283,-118.3492
0,1,7,0,3,5,34.0283,-118.3492
0,1,8,0,0,5,34.0283,-118.3089
0,1,8,4,3,5,34.0283,-118.2822
0,1,8,4,3,5,34.0283,-118.312
0,1,8,6,3,5,34.0283,-118.2822
0,1,8,5,3,5,34.0283,-118.2822
0,1,8,1,2,5,34.0283,-118.3492
0,1,8,0,1,5,34.0283,-118.3492
